demand,grid1-load,grid1-temp,grid1-loss
379.0109789,495.473,274.85,29.341
362.4338325,478.037,274.85,27.52
346.0250001,453.725,274.85,25.089
342.2048728,426.212,274.95,22.492
324.3331044,403.793,274.95,20.495
309.3268492,386.875,272.95,19.06
300.1700262,376.936,272.95,18.245
294.6338466,372.439,273.05,17.884
295.4118462,364.051,273.05,17.221
300.2832823,370.654,273.25,17.741
306.1163925,382.452,273.45,18.695
323.1628301,398.811,273.65,20.066
343.5734247,425.764,273.75,22.451
360.5082445,449.093,273.95,24.641
372.9351407,467.77,274.15,26.478
373.7062183,471.85,274.45,26.89
370.502672,474.5,274.75,27.159
367.6754789,473.942,274.15,27.102
370.3699028,474.759,274.35,27.185
379.4832353,483.266,274.65,28.06
390.4506708,489.503,274.85,28.71
392.7368656,489.453,274.75,28.705
390.1156378,480.848,274.65,27.809
380.422858,466.961,274.65,26.397
367.1927271,452.764,274.45,24.996
352.9693917,439.15,274.35,23.693
338.7242858,421.31,274.25,22.046
327.9487106,402.789,274.25,20.408
312.13842,386.654,274.25,19.041
298.5839831,370.038,273.55,17.692
294.2780832,364.05,274.05,17.221
288.9921114,360.175,274.55,16.92
288.7570716,359.279,275.05,16.85
292.4875502,360.017,275.05,16.907
303.3327883,368.839,274.95,17.597
314.5697035,378.674,274.95,18.386
329.93931,397.841,275.15,19.983
340.9141816,416.693,275.35,21.631
354.1271757,436.316,275.45,23.427
358.214584,443.651,275.65,24.119
358.7751439,448.19,275.85,24.554
359.2674943,449.342,274.65,24.665
365.281947,453.639,275.15,25.081
380.1126028,466.906,275.65,26.392
393.4242699,480.959,276.25,27.821
393.6520297,480.695,276.05,27.794
391.6488032,475.776,275.85,27.289
387.5747472,472.268,275.65,26.932
384.8012123,462.617,275.65,25.964
375.8488691,452.701,275.75,24.99
359.4149496,433.738,275.75,23.186
333.4212241,406.732,275.65,20.751
310.2936195,380.049,275.55,18.498
296.0743017,366.244,274.55,17.393
288.5774532,358.234,274.75,16.77
287.6701102,357.71,275.05,16.73
291.7556153,363.039,275.25,17.142
305.8998528,379.61,275.15,18.462
349.0044373,426.409,275.15,22.51
402.6362272,478.206,275.05,27.537
420.6848471,496.073,275.15,29.405
418.0966211,490.499,275.25,28.815
416.6720804,489.904,275.35,28.753
413.537876,488.663,275.55,28.622
411.7776397,488.922,275.75,28.649
410.8151367,487.268,274.35,28.476
414.9199234,486.774,274.55,28.425
427.0326377,503.472,274.85,30.199
441.1101329,518.611,275.05,31.859
435.62124,510.53,274.85,30.967
425.5446005,496.929,274.75,29.497
417.3547053,486.874,274.55,28.435
412.599282,483.38,273.85,28.071
400.6378544,472.819,273.05,26.988
381.0933161,448.985,272.25,24.63
353.8563751,418.459,272.25,21.789
328.4919247,394.666,272.25,19.713
314.3262671,383.444,271.75,18.776
307.0899564,377.257,272.25,18.271
306.3066158,375.407,272.75,18.122
310.9811667,377.211,273.25,18.267
324.2673734,397.61,272.65,19.963
366.2604466,448.446,271.95,24.578
419.1415175,508.925,271.35,30.791
436.1851445,529.773,271.65,33.115
433.1917313,526.938,272.05,32.793
433.1399747,526.09,272.35,32.697
430.2749665,505.622,272.75,30.432
429.010815,497.317,273.15,29.538
427.642761,500.271,270.65,29.854
432.5748657,509.177,270.85,30.819
444.5473228,529.148,271.05,33.044
458.3703505,545.809,271.25,34.965
451.4189521,542.015,271.05,34.523
441.9157062,533.771,270.85,33.571
434.9662738,538.538,270.65,34.12
429.9886188,543.222,269.85,34.663
417.8268366,530.817,269.15,33.234
398.3484248,506.21,268.45,30.495
366.0542316,472.686,268.35,26.974
340.4323695,443.985,268.35,24.151
327.8506849,429.401,266.65,22.785
320.5383343,423.764,267.15,22.269
318.4528699,425.664,267.55,22.442
322.6667531,431.414,267.95,22.971
335.479541,446.604,268.05,24.402
370.8208515,499.377,268.25,29.758
427.4944968,561.685,268.35,36.852
444.690733,579.94,269.05,39.088
441.9088241,577.456,269.85,38.78
441.3579069,575.238,270.65,38.505
438.4071318,567.839,271.25,37.598
437.1226057,565.399,271.85,37.301
435.8464199,566.451,269.25,37.429
439.6117004,572.912,270.05,38.219
450.8408707,586.124,270.95,39.862
461.7810336,599.497,271.75,41.563
453.1622935,589.009,272.15,40.226
440.8705028,570.455,272.55,37.917
431.9731246,552.524,272.95,35.757
424.7278177,543.724,273.45,34.722
411.2760774,525.934,273.85,32.68
390.4404428,501.974,274.25,30.037
376.2641401,468.334,274.65,26.535
349.5931831,435.382,275.05,23.34
333.6412281,413.42,275.45,21.339
324.9811131,405.236,275.75,20.62
321.0518901,401.175,276.05,20.269
323.9567392,408.5,276.45,20.905
335.5332557,420.837,276.65,22.003
368.1249716,469.342,276.95,26.636
420.1546612,523.449,277.25,32.4
436.7389455,537.767,277.45,34.03
431.9630451,532.664,277.55,33.444
429.2594437,528.201,277.75,32.936
425.3199296,513.927,277.95,31.34
422.6220969,503.189,278.05,30.168
420.4596396,501.803,278.45,30.019
424.3983956,505.597,278.05,30.429
435.3675348,523.347,277.75,32.389
445.7524106,534.403,277.35,33.643
437.9466585,525.021,277.45,32.577
422.8972737,511.125,277.55,31.032
415.8860269,494.85,277.75,29.275
407.6012635,478.792,277.95,27.598
393.3399145,466.128,278.25,26.314
372.7893926,445.692,278.55,24.314
346.0313593,408.422,278.95,20.899
316.1239278,365.922,279.45,17.367
297.3073969,351.272,280.75,16.24
288.674061,345.639,280.25,15.819
284.3083132,337.317,279.65,15.209
287.5551531,328.228,279.15,14.56
298.0028486,338.472,279.35,15.293
335.6992245,380.667,279.55,18.549
389.8622851,439.375,279.75,23.714
404.2130811,464.202,279.95,26.121
405.975541,464.73,280.15,26.174
403.2099827,455.416,280.45,25.254
400.6849598,446.961,280.85,24.436
399.0241929,447.701,281.35,24.507
395.6372607,444.313,281.65,24.182
396.6597662,446.75,281.85,24.415
404.3631447,451.852,282.05,24.908
408.8620929,456.331,282.25,25.344
400.4341279,455.377,282.05,25.251
390.6292776,448.338,281.95,24.568
379.2372059,436.198,281.75,23.416
365.752943,418.204,281.65,21.766
348.3461866,399.79,281.45,20.15
330.7235384,379.484,281.35,18.452
308.9455716,357.383,280.95,16.705
290.7675416,338.884,280.55,15.323
275.9508992,324.111,281.25,14.272
267.55232,314.328,280.85,13.601
262.606894,310.94,280.45,13.374
263.6313362,310.157,280.05,13.322
267.4934615,314.282,279.75,13.598
285.3934557,325.024,279.55,14.335
301.7462254,340.187,279.25,15.418
324.7677217,368.024,279.05,17.533
342.4794822,392.982,278.75,19.571
356.098723,408.604,278.45,20.914
358.7275081,413.478,278.45,21.344
357.6749018,412.944,278.35,21.297
356.0060985,411.928,279.65,21.207
359.0802595,412.19,279.35,21.23
369.4295774,422.903,279.05,22.19
377.8258475,430.069,278.75,22.846
378.6142984,434.582,278.35,23.265
374.8243483,429.46,277.95,22.79
364.0619706,416.619,277.55,21.624
350.7849236,401.029,277.45,20.256
337.1461004,384.853,277.35,18.892
322.5852754,369.933,277.15,17.684
300.6796977,353.612,276.65,16.417
286.5150799,338.199,276.15,15.273
274.0105175,328.055,275.65,14.548
270.9232388,321.175,275.65,14.068
266.878651,317.848,275.65,13.84
267.6386501,319.158,275.65,13.93
270.8044562,323.541,275.65,14.232
290.2801169,331.199,275.55,14.77
300.2164508,345.381,275.45,15.8
317.7053325,364.081,275.55,17.223
330.0906898,386.254,275.65,19.008
344.1945808,402.944,275.75,20.422
348.931055,412.789,276.05,21.283
351.1588359,415.332,276.35,21.509
352.5959318,417.1,277.65,21.667
359.4349474,417.198,278.05,21.676
375.3040822,428.829,278.45,22.732
386.5202324,434.987,278.75,23.303
386.0131026,429.651,278.85,22.808
383.5345611,424.874,278.85,22.37
379.0047323,419.334,278.95,21.868
375.4951607,411.319,278.65,21.153
366.3754333,399.214,278.35,20.101
349.5750194,381.045,278.05,18.579
320.6325562,357.512,277.75,16.715
298.2775428,335.981,277.45,15.112
285.1745459,319.698,276.95,13.967
278.8744041,321.826,276.45,14.113
279.1108539,324.613,275.95,14.307
284.3673876,330.296,275.55,14.706
298.9271635,350.67,275.35,16.195
346.3962092,405.504,275.15,20.644
398.8157387,466.487,274.95,26.35
418.6824389,486.81,274.85,28.428
416.7784145,486.883,274.75,28.436
415.4256728,486.493,274.65,28.395
412.317557,482.735,274.95,28.004
411.3670125,484.354,275.25,28.172
410.6289267,478.135,275.25,27.53
415.3569998,482.04,275.45,27.933
428.9683547,494.672,275.75,29.256
441.4372842,503.249,276.05,30.175
435.6910176,493.975,275.85,29.182
425.2390362,483.093,275.55,28.042
416.3237385,479.553,275.35,27.676
410.4329727,473.444,275.25,27.051
397.1190618,462.331,275.25,25.935
376.4223072,441.862,275.15,23.949
341.453556,410.086,275.45,21.045
316.4240629,382.876,275.85,18.73
302.6891544,365.579,275.35,17.34
295.9483374,357.855,275.55,16.741
294.0591115,352.228,275.75,16.312
299.0192154,352.793,275.85,16.355
311.8861169,355.635,276.25,16.571
356.4216989,403.535,276.55,20.473
408.144613,459.099,276.85,25.616
425.9851777,474.665,276.65,27.175
423.5178673,475.344,276.45,27.245
421.7043315,474.528,276.35,27.161
417.9709741,471.624,276.05,26.867
415.9535596,472.691,275.75,26.975
414.385261,482.303,274.75,27.96
419.174047,497.002,274.75,29.504
432.0606322,510.376,274.85,30.95
444.0683815,517.668,274.85,31.754
436.4464287,511.676,274.55,31.092
427.0848393,504.747,274.25,30.337
419.3498275,504.69,273.95,30.331
414.0001851,497.391,273.65,29.546
401.4158155,489.24,273.35,28.683
382.1418887,475.705,273.15,27.281
346.5204272,449.185,273.35,24.65
321.0327375,426.227,273.65,22.493
307.2325671,410.733,273.45,21.102
300.6083423,402.636,273.45,20.395
298.4887318,397.355,273.45,19.942
302.0556771,398.389,273.45,20.03
314.1500002,415.853,273.45,21.556
353.7036909,465.019,273.45,26.203
409.8834832,521.562,273.55,32.188
428.064031,539.04,273.15,34.178
426.6935499,535.349,272.75,33.752
425.6455574,534.621,272.45,33.668
422.5108606,538.667,273.05,34.134
421.6571026,543.599,273.65,34.707
420.6555163,541.698,274.95,34.486
424.0369952,543.836,274.85,34.735
436.090977,555.925,274.75,36.161
445.4554786,570.17,274.65,37.883
436.7228831,563.374,274.35,37.056
425.5085463,552.262,274.15,35.726
416.8973278,538.666,273.95,34.134
410.140194,531.968,273.35,33.365
397.5022475,514.773,272.65,31.434
378.5386686,493.885,272.05,29.173
360.3842372,464.515,271.75,26.153
335.4827811,432.154,271.35,23.039
319.9976309,419.271,272.05,21.862
312.9140781,409.976,272.15,21.035
309.8263164,407.004,272.25,20.774
314.3463926,408.598,272.45,20.914
327.3194493,425.591,272.35,22.435
365.7414002,473.104,272.35,27.017
417.754502,532.164,272.25,33.387
435.9031196,551.7,272.45,35.659
434.1024698,554.363,272.65,35.975
432.7294193,553.715,272.85,35.898
430.398172,552.116,272.55,35.709
429.7436463,556.111,272.15,36.184
430.6935979,556.707,269.75,36.255
436.4105736,566.553,269.35,37.441
448.2651958,582.976,268.95,39.467
457.1630283,593.697,268.55,40.821
450.4446259,584.202,268.55,39.621
438.6660477,572.573,268.45,38.177
432.7707717,563.779,268.45,37.105
425.8166837,554.781,268.95,36.025
412.9389093,539.294,269.45,34.207
394.6814686,513.374,269.95,31.279
367.4954238,473.196,270.45,27.026
339.8739207,445.579,271.05,24.303
322.1982846,433.167,271.25,23.133
314.6360886,415.502,271.45,21.525
310.4819773,419.769,271.65,21.907
312.427819,423.316,271.85,22.228
323.8816057,437.879,271.55,23.573
359.3084674,483.051,271.35,28.037
412.2283054,540.361,271.05,34.331
427.931055,560.325,271.45,36.688
431.5723001,561.158,271.85,36.789
429.6799172,554.518,272.15,35.994
429.134152,544.726,272.65,34.839
428.6772581,542.458,273.05,34.574
426.2486371,551.209,272.35,35.601
427.0934803,558.629,272.45,36.485
433.3747685,566.187,272.45,37.397
435.9508905,567.064,272.45,37.504
427.9772074,560.317,272.05,36.687
420.5857567,550.298,271.65,35.493
410.1782532,539.768,271.15,34.262
396.8408785,517.941,271.35,31.785
379.6461641,490.129,271.65,28.776
363.3688063,459.807,271.85,25.686
358.7008509,434.279,272.25,23.237
340.7793609,409.355,272.75,20.98
325.312652,399.141,273.15,20.094
314.6716123,389.652,273.45,19.291
308.8188714,381.15,273.75,18.588
308.3300707,380.559,274.05,18.54
311.5746519,383.593,274.15,18.789
316.0124371,390.123,274.15,19.331
331.2222354,408.223,274.25,20.881
354.2259609,434.996,274.25,23.303
374.4166164,462.578,274.25,25.96
388.0772433,480.205,274.15,27.743
392.2936773,486.296,274.25,28.375
391.7770556,487.382,274.25,28.488
389.4704543,485.927,274.05,28.336
391.1669291,483.603,274.05,28.094
399.3005601,487.525,274.05,28.503
405.2949538,496.93,274.05,29.497
405.4461101,495.707,273.95,29.366
402.1894618,489.921,273.85,28.754
391.3746939,476.547,273.85,27.367
377.098289,464.353,273.75,26.136
362.4408793,449.414,273.75,24.672
347.8030334,434.151,273.65,23.225
335.8550565,417.21,273.65,21.677
320.0569384,403.107,273.65,20.436
306.6126738,390.398,273.25,19.354
300.8432931,380.103,273.25,18.502
295.4045433,372.716,273.25,17.906
294.777348,368.566,273.25,17.576
297.4994117,358.968,273.45,16.826
306.401458,372.55,273.65,17.893
316.4896552,387.106,273.85,19.079
333.9673755,408.053,273.85,20.866
349.4453252,432.717,273.85,23.091
364.45128,450.997,273.75,24.825
371.177188,458.5,274.05,25.557
374.5396911,462.868,274.25,25.989
377.0991757,468.166,274.25,26.518
383.3557637,474.581,274.35,27.167
397.5492242,487.576,274.35,28.508
406.6016258,491.04,274.45,28.872
404.7476507,488.534,274.65,28.609
402.5293045,484.714,274.75,28.21
398.0898977,476.672,274.95,27.38
393.4794357,466.08,274.95,26.309
383.445351,454.082,274.85,25.124
367.089459,428.155,274.85,22.67
345.0838953,402.658,274.85,20.397
321.764494,381.13,274.95,18.586
307.5954338,359.068,274.75,16.834
299.6014852,347.906,274.95,15.987
298.3037473,342.091,275.15,15.557
301.2341965,347.737,275.35,15.975
314.0074777,364.273,275.65,17.238
355.1811941,406.382,276.05,20.72
407.3184438,468.019,276.35,26.503
426.721802,478.144,276.35,27.531
426.2414273,477.397,276.45,27.454
425.4356899,478.217,276.45,27.539
423.3172677,476.869,276.45,27.4
422.906256,478.784,276.45,27.597
422.6385523,479.353,275.55,27.655
426.8024645,483.139,275.55,28.046
438.1953949,503.456,275.65,30.197
447.3838003,511.143,275.65,31.034
439.4176986,502.688,275.75,30.114
429.0975082,500.775,275.95,29.908
420.9290472,492.961,276.05,29.075
415.1063821,487.577,275.85,28.509
402.011887,473.018,275.55,27.008
382.0695126,449.236,275.35,24.655
348.9546843,415.495,275.15,21.524
322.6943918,376.07,274.95,18.175
307.8498537,349.081,275.75,16.075
299.9217398,339.295,275.55,15.352
297.087946,336.876,275.25,15.177
300.4512711,349.739,274.95,16.125
312.719401,367.914,275.15,17.524
356.4380773,414.823,275.25,21.464
408.7516015,476.002,275.35,27.312
427.0783291,492.484,275.15,29.025
427.031691,492.021,275.05,28.976
426.4396054,489.304,274.85,28.69
424.6595442,485.341,274.65,28.275
424.9016087,487.747,274.55,28.526
426.6120533,488.51,273.15,28.606
433.7315507,497.139,273.15,29.519
446.1204457,511.576,273.25,31.081
456.261939,522.538,273.25,32.298
449.0867423,515.871,272.55,31.555
441.4089749,509.433,271.85,30.847
434.3664326,503.975,271.15,30.253
429.6889061,499.509,270.85,29.772
417.5502354,487.117,270.45,28.46
398.7836792,465.71,270.15,26.272
366.8810446,435.105,269.85,23.314
341.1418645,409.649,269.65,21.006
326.2456164,394.228,269.55,19.676
318.8558706,387.768,269.45,19.134
317.404572,383.515,269.35,18.782
321.8319183,390.467,269.25,19.359
335.3241061,408.935,268.75,20.944
376.1374367,458.097,268.15,25.517
432.9330943,522.027,267.65,32.241
451.4335811,542.646,267.55,34.596
452.6543807,543.815,267.35,34.732
452.8293106,546.556,267.25,35.053
452.7365662,542.494,267.35,34.578
455.0287661,540.558,267.35,34.353
456.781923,544.05,266.15,34.76
462.7007243,551.19,266.25,35.599
475.651474,566.496,266.35,37.435
484.2547132,575.942,266.45,38.592
476.1664205,570.225,266.35,37.889
466.4179064,562.064,266.15,36.898
457.6041039,553.356,265.95,35.856
451.3912981,550.325,265.45,35.497
438.9328465,538.947,264.95,34.167
420.3367921,515.601,264.45,31.525
399.289555,483.692,264.35,28.104
374.4153081,455.032,264.35,25.217
359.3205065,436.946,263.85,23.486
352.0400967,430.698,264.45,22.904
350.5290341,430.39,265.05,22.876
355.7749501,438.454,265.65,23.628
369.7312944,454.341,265.75,25.149
407.8726186,514.712,265.85,31.427
461.2511828,578.101,265.95,38.86
479.6410069,597.646,265.85,41.325
480.1235638,599.597,265.85,41.576
478.9445805,596.768,265.75,41.213
477.9306247,578.904,265.65,38.959
478.829762,572.716,265.55,38.195
479.9066506,571.159,263.95,38.004
485.9007316,586.943,264.05,39.965
497.4750366,602.125,264.15,41.902
504.4510898,613.743,264.25,43.418
496.607641,608.068,263.95,42.674
484.4507553,596.397,263.75,41.165
477.0106291,589.271,263.55,40.259
469.4014389,584.865,263.45,39.704
455.9817559,571.086,263.35,37.995
436.3903828,551.589,263.15,35.646
418.0716848,518.287,262.85,31.823
390.9195548,482.014,262.55,27.93
373.0937514,468.463,261.85,26.548
365.3875879,461.704,262.45,25.873
363.1620044,457.667,263.05,25.475
366.6544852,458.972,263.55,25.603
378.3696187,473.859,263.65,27.093
408.6362334,522.141,263.65,32.253
463.5553465,586.568,263.75,39.918
479.5432504,605.888,263.65,42.39
484.6248514,608.729,263.55,42.76
482.9669054,609.169,263.45,42.818
482.4008287,609.043,263.65,42.801
482.7972712,597.867,263.75,41.354
482.9260874,599.873,261.15,41.612
485.7199424,606.289,261.75,42.442
492.8912436,625.629,262.35,44.998
494.1182656,630.246,262.95,45.621
486.50738,630.141,262.95,45.606
479.6596061,620.623,262.85,44.329
468.9095927,607.86,262.85,42.647
456.6424917,593.005,262.45,40.733
440.1289763,574.519,262.15,38.417
423.0621737,552.445,261.75,35.747
422.9372328,528.116,262.05,32.927
404.5023404,507.396,262.45,30.625
388.652617,492.152,261.35,28.989
379.2182696,483.185,262.25,28.051
374.3142133,478.862,263.25,27.605
374.2228319,477.709,264.15,27.487
377.4842245,481.121,264.65,27.838
377.2248473,492.049,265.05,28.979
394.4687612,512.383,265.55,31.17
417.0844313,539.199,265.45,34.196
438.6889064,569.333,265.25,37.78
452.7798345,585.719,265.15,39.811
456.3055061,591.305,265.55,40.517
455.5321735,590.364,266.05,40.397
454.468221,588.706,264.05,40.188
457.0368291,590.081,264.85,40.361
464.9159316,599.364,265.65,41.546
468.5165497,600.029,266.45,41.632
468.5563935,600.824,266.75,41.734
464.8882753,599.009,267.05,41.501
453.3483231,584.707,267.35,39.684
440.2057155,565.882,267.45,37.36
425.5836259,544.994,267.45,34.87
409.4699665,524.235,267.55,32.488
411.2881843,502.963,268.15,30.144
393.5936629,482.175,268.85,27.946
377.9358408,461.97,270.95,25.9
370.618011,446.741,271.25,24.415
363.8500509,432.23,271.65,23.046
360.9818015,427.791,272.05,22.636
361.308215,430.108,272.15,22.85
358.4652358,436.54,272.15,23.448
369.1073697,446.741,272.25,24.415
384.7602473,466.784,272.45,26.379
400.0235059,492.114,272.65,28.986
413.933138,511.507,272.85,31.074
418.9809575,521.584,273.05,32.191
419.9984741,524.122,273.35,32.476
422.0758989,524.9,273.65,32.563
427.4164891,531.169,273.65,33.274
440.4595305,541.587,273.65,34.473
446.3991403,543.057,273.65,34.644
444.3954181,536.962,273.65,33.938
440.8340418,535.861,273.65,33.811
434.7784171,531.429,273.65,33.303
430.6229469,525.811,273.15,32.666
419.9709523,511.836,272.65,31.11
401.5977284,490.429,272.15,28.808
380.7791515,463.56,271.95,26.058
356.3747511,436.305,271.75,23.426
339.640354,419.726,272.75,21.903
331.6705045,415.177,272.45,21.496
329.8787005,413.632,272.15,21.358
333.6325827,418.451,271.85,21.788
347.1674173,410.968,271.45,21.122
387.0692892,459.653,271.05,25.67
441.5929475,519.696,270.65,31.98
461.3143324,537.55,270.55,34.005
462.1557276,539.682,270.45,34.252
462.049954,538.052,270.35,34.063
460.3790134,536.992,270.15,33.941
459.5654117,543.824,269.95,34.733
460.676258,548.851,269.45,35.323
466.109991,557.974,269.45,36.406
479.7070003,569.549,269.45,37.807
488.8500148,578.156,269.35,38.867
482.7144586,568.12,269.65,37.632
473.531111,558.312,269.85,36.447
465.5146813,547.856,270.05,35.206
460.5439446,538.433,270.15,34.107
447.157882,531.818,270.25,33.348
425.3255098,509.41,270.35,30.844
400.8824724,474.547,270.55,27.163
373.0560442,446.224,270.65,24.365
356.5795258,425.665,270.65,22.442
348.3421225,413.289,270.65,21.328
345.3557403,406.334,270.55,20.716
348.9514288,413.522,270.55,21.348
360.3278374,428.731,270.35,22.723
403.4114092,475.973,270.25,27.309
456.6548145,535.099,270.05,33.723
475.5142574,558.914,270.05,36.519
475.7070642,560.662,270.05,36.729
475.1616441,559.166,269.95,36.549
473.3059537,556.846,270.15,36.271
471.8046862,557.301,270.45,36.326
473.1031892,558.38,270.15,36.455
480.3510184,565.347,270.05,37.295
493.0854792,575.086,270.05,38.487
502.2560551,584.291,270.05,39.632
495.4866547,575.476,270.25,38.535
487.5900712,562.38,270.35,36.936
480.3997567,553.294,270.45,35.848
475.9196709,547.134,270.05,35.121
462.5951036,535.324,269.65,33.749
441.9474,514.704,269.25,31.426
411.5028627,475.237,269.05,27.234
384.4029187,446.101,268.85,24.353
368.1417768,432.285,269.95,23.051
360.3850331,423.056,270.15,22.204
357.5292942,422.339,270.35,22.139
360.3059003,427.434,270.55,22.604
371.9230125,440.118,270.95,23.784
410.9862108,484.086,271.25,28.145
467.3158143,539.195,271.65,34.195
485.1897725,554.085,272.05,35.942
485.2623124,552.116,272.45,35.708
483.8478424,542.262,272.85,34.551
481.7693832,536.251,273.25,33.856
480.339893,531.185,273.65,33.275
479.9110392,530.114,275.25,33.153
484.6219844,532.906,275.05,33.472
495.4015809,540.736,274.75,34.374
501.4480401,543.249,274.55,34.666
491.736489,532.354,274.65,33.409
480.3449189,521.254,274.85,32.154
469.4737661,512.987,274.95,31.237
462.3187394,505.474,275.05,30.416
447.380921,492.216,275.05,28.996
425.510051,470.952,275.15,26.799
394.6692301,438.767,275.15,23.657
366.2873659,412.486,275.25,21.257
348.9509921,392.611,276.25,19.54
339.8244164,382.763,275.95,18.72
336.0696698,381.381,275.65,18.607
339.3094699,367.745,275.35,17.511
350.7919452,381.694,275.25,18.633
391.9524583,427.063,275.25,22.57
445.6676115,482.724,275.25,28.003
464.0668916,499.515,275.35,29.773
464.2581296,501.852,275.55,30.024
462.6415283,497.302,275.65,29.536
460.6593217,491.295,275.65,28.899
459.0974517,489.467,275.65,28.707
458.6162364,489.467,277.05,28.707
464.3774196,493.462,276.65,29.128
474.5048894,506.707,276.15,30.549
480.450396,507.326,275.75,30.617
471.7680927,500.38,275.65,29.866
458.7834897,489.851,275.45,28.747
450.0839015,486.314,275.35,28.377
442.1774857,478.541,274.65,27.572
428.4191116,466.359,273.95,26.337
408.3998109,449.526,273.35,24.683
369.7516409,430.176,273.05,22.856
345.8788487,407.313,272.75,20.801
328.6237894,390.828,274.45,19.39
321.5057807,384.263,273.85,18.844
318.9850895,376.239,273.25,18.189
319.233371,374.548,272.75,18.053
330.170348,393.989,272.65,19.656
376.4999997,435.763,272.55,23.375
431.3564673,489.388,272.45,28.698
448.8688733,511.122,272.25,31.032
454.4621775,515.275,272.05,31.489
452.8684659,510.373,271.85,30.95
453.3646528,510.566,271.95,30.971
453.0188798,508.336,272.05,30.727
452.9460129,507.798,273.45,30.668
456.4385464,512.893,272.85,31.226
463.1486724,519.999,272.15,32.014
463.991002,523.2,271.55,32.372
456.4587332,515.727,271.35,31.539
449.3454105,506.079,271.25,30.481
438.9604253,497.841,271.05,29.594
426.5723348,486.639,270.55,28.411
410.4620283,471.225,270.15,26.826
394.3338628,453.186,269.65,25.037
370.3782881,428.98,269.85,22.746
356.1940477,412.159,270.05,21.228
341.2609195,396.88,271.55,19.901
332.8701605,388.584,271.15,19.202
328.7720428,382.567,270.75,18.704
326.5858075,382.508,270.35,18.699
330.5781784,386.249,270.25,19.008
345.3487061,396.208,270.15,19.844
362.2682651,415.277,270.05,21.504
386.7386283,443.856,269.85,24.139
410.4400899,470.743,269.75,26.778
425.1918308,485.821,269.55,28.325
430.8753507,488.807,269.65,28.637
430.3933884,489.647,269.75,28.726
430.0913503,486.32,271.25,28.377
432.7440171,487.65,271.25,28.516
440.4238248,493.061,271.25,29.086
443.5616514,493.756,271.25,29.159
443.2032814,491.795,271.35,28.952
440.0910821,486.556,271.35,28.402
429.3954016,476.91,271.45,27.405
415.7087035,466.091,271.45,26.31
401.2354189,451.11,271.45,24.836
386.9872111,436.091,271.45,23.406
365.2646641,418.62,271.25,21.804
352.739574,403.393,271.15,20.461
338.1868549,390.582,270.25,19.369
348.9098494,377.453,270.25,18.287
343.7521683,369.391,270.15,17.641
340.9492263,369.007,270.05,17.611
341.768447,374.713,269.85,18.066
328.1601445,386.916,269.55,19.063
329.8128975,399.007,269.25,20.083
352.1164981,419.191,269.25,21.855
378.2625163,444.5,269.15,24.2
399.8006886,461.867,269.05,25.889
408.572209,471.422,269.25,26.846
408.6202962,476.455,269.45,27.358
406.1911601,481.843,269.05,27.912
407.7715672,482.969,269.15,28.029
418.7243985,491.014,269.25,28.869
419.5355366,494.919,269.35,29.283
409.7629235,493.816,269.55,29.166
404.3059364,487.973,269.85,28.55
402.4435715,479.285,270.15,27.648
399.5380134,469.227,270.55,26.625
390.2690772,453.437,271.05,25.061
378.2289327,441.017,271.55,23.869
357.7482019,423.098,271.85,22.208
338.8380016,401.615,272.15,20.307
341.3292134,378.553,271.05,18.376
331.610424,365.161,271.85,17.308
326.5658301,356.272,272.65,16.62
325.190891,356.47,273.35,16.635
330.6580493,356.156,273.95,16.611
345.4207875,373.509,274.55,17.969
359.7410232,397.619,275.25,19.964
379.426792,422.363,275.55,22.141
402.0698368,446.65,275.75,24.406
413.0387639,456.008,276.05,25.312
410.264203,456.537,275.95,25.364
405.5827384,451.877,275.85,24.91
399.0532315,451.091,274.35,24.834
405.8737858,459.981,274.85,25.703
417.1426959,471.898,275.25,26.894
421.686829,471.089,275.65,26.813
383.0615795,431.831,276.05,23.009
363.0182218,408.704,276.35,20.923
350.0835461,394.579,276.75,19.706
338.3300189,379.048,276.55,18.417
335.7574942,367.66,276.35,17.504
334.2844851,359.884,276.15,16.897
326.2388731,353.616,276.45,16.417
313.812417,343.142,276.75,15.634
303.8080447,330.958,276.35,14.753
321.7624874,320.518,276.95,14.023
315.5255935,313.989,277.65,13.579
310.9559539,312.657,278.25,13.489
316.7921989,318.228,278.55,13.866
305.6457361,326.877,278.75,14.465
313.8811408,336.98,279.05,15.184
324.5295148,345.779,279.05,15.829
335.8244129,364.582,278.95,17.262
348.6019388,379.365,278.85,18.442
350.8965932,384.539,279.05,18.866
355.3806952,387.498,279.15,19.112
360.5555375,389.698,278.75,19.295
363.502767,393.272,278.65,19.595
372.9336764,402.484,278.55,20.382
370.8088981,401.305,278.45,20.28
356.8110403,390.662,278.35,19.376
348.6623799,381.25,278.25,18.596
340.362802,375.546,278.15,18.133
334.0025255,368.384,277.85,17.561
324.5376638,361.857,277.55,17.05
313.4555773,350.77,277.25,16.202
296.2619435,338.901,277.05,15.324
282.1589442,325.078,276.85,14.339
274.897221,313.243,277.15,13.528
281.5246754,305.357,277.15,13.005
275.8819942,302.237,277.15,12.802
272.9804365,302.381,277.25,12.811
280.2904951,305.093,277.15,12.988
293.8683094,318.221,277.05,13.866
303.6575231,330.136,276.95,14.695
315.1160236,340.703,277.15,15.455
